set,language,singer,title,url,views,likes,comments,bonafide_or_spoof
Training,Mandarin,Hebe_Tien,AI田馥甄《搁浅》cover周杰伦,https://www.bilibili.com/video/BV12N411r7Jd/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,412,9,2,1
Training,Mandarin,Hebe_Tien,【AI Hebe】《说爱你》cover.蔡依林,https://www.bilibili.com/video/BV13m4y1y7Eo/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,7975,167,44,1
Training,Mandarin,Hebe_Tien,【AI田馥甄】《发如雪》cover.周杰伦,https://www.bilibili.com/video/BV1Jg4y1j7Mz/?spm_id_from=333.788,22814,576,109,1
Training,Mandarin,Hebe_Tien,AI田馥甄 清唱《一路向北》cover周杰伦,https://www.bilibili.com/video/BV1aP411q7n9/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,794,31,6,1
Training,Mandarin,Hebe_Tien,[AI 田馥甄] 听见下雨的声音 cover.周杰伦/魏如昀,https://www.bilibili.com/video/BV1Hs4y1w7CE/?spm_id_from=333.788,25942,1098,149,1
Training,Mandarin,Hebe_Tien,【AI田馥甄】《连名带姓》cover.张惠妹,https://www.bilibili.com/video/BV1bc411T7fT/?spm_id_from=333.788,9816,201,63,1
Training,Mandarin,Hebe_Tien,【AI田馥甄】《退后》~最美的爱情，回忆里待续！,https://www.bilibili.com/video/BV1vP411m73H/?spm_id_from=333.788,18916,610,148,1
Training,Mandarin,Hebe_Tien,【AI田馥甄】《爱的魔法》cover.金莎,https://www.bilibili.com/video/BV1Vc411N7CN/?spm_id_from=333.788,2038,24,6,1
Training,Mandarin,Hebe_Tien,如果让20年前的田馥甄唱《无人知晓》会怎么样？,https://www.bilibili.com/video/BV1JV411T75F/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,7566,102,49,1
Training,Mandarin,Hebe_Tien,AI Hebe 田馥甄 - 亲爱的对象 完整版 cover Jolin 蔡依林,https://www.bilibili.com/video/BV1as4y1v7wH/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1375,35,13,1
Training,Mandarin,Hebe_Tien,AI田馥甄《回到过去》cover周杰伦,https://www.bilibili.com/video/BV1Xh411K7aU/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,354,15,4,1
Training,Mandarin,Hebe_Tien,【AI田馥甄】《第一次爱的人》cover.王心凌,https://www.bilibili.com/video/BV1Du411h7Ce/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,3519,62,17,1
Training,Mandarin,Hebe_Tien,假如20年前的田馥甄唱《你就不要想起我》会怎么样？,https://www.bilibili.com/video/BV12F411X7ET/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,9864,200,66,1
Training,Mandarin,Hebe_Tien,【AI田馥甄×周杰伦】《珊瑚海》JH合唱版！,https://www.bilibili.com/video/BV1Rh4y1n7oh/?spm_id_from=333.788,6275,104,34,1
Training,Mandarin,Hebe_Tien,【AI田馥甄】《追光者》cover.岑宁儿,https://www.bilibili.com/video/BV1YX4y1U7UN/?spm_id_from=333.788,4250,116,18,1
Training,Mandarin,Hebe_Tien,AI田馥甄《青花瓷》cover周杰伦,https://www.bilibili.com/video/BV13a4y1A7nA/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,714,20,2,1
Training,Mandarin,Hebe_Tien,AI田馥甄《身骑白马》cover徐佳莹,https://www.bilibili.com/video/BV1x14y1S7ts/?spm_id_from=333.337.search-card.all.click&vd_source=bda8c28f9763524b2b9bd9962b1b4120,634,24,3,1
Training,Mandarin,Hebe_Tien,完整版来了！AI田馥甄《挚友》cover. A-Lin,https://www.bilibili.com/video/BV1GN411y751/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5861,144,30,1
Training,Mandarin,Hebe_Tien,【AI田馥甄】《那些你很冒险的梦》cover.林俊杰,https://www.bilibili.com/video/BV13V4y1k77Y/?spm_id_from=333.788,9632,102,58,1
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《百年樹木》[Official MV],https://www.youtube.com/watch?v=QE1piGBS1sI&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=12,10303567,34293,1106,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《天才兒童1985》(Prodigy 1985) [Official MV],https://www.youtube.com/watch?v=ebaxoc1IG_U&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=19,4068597,12778,290,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《隱形遊樂場》(Imaginary fairground) [Official MV],https://www.youtube.com/watch?v=y9ntnHvD4tQ&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=1,10196529,67384,3514,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《空手而來》 (Empty Hands) [Official MV],https://www.youtube.com/watch?v=DiiUBW2piwA&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=8,3670198,19773,836,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《潛水》(Diving) [Lyric MV],https://www.youtube.com/watch?v=ROAWR-YqcFY&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=17,113228,1544,77,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《囍帖街》[Official MV],https://www.youtube.com/watch?v=m_qsJRgPdQM&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=16,563542,6436,120,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung - FHProduction電影《暗戀》主題曲《重頭開始》MV,https://www.youtube.com/watch?v=prjJTl7qwH8&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=4,3754154,25992,536,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《缺》[Official MV],https://www.youtube.com/watch?v=FDi5TulrPG4&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=14,9314309,24748,787,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《黃色大門》[Official MV],https://www.youtube.com/watch?v=DWEqVaXNYC8&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=15,2745801,14116,412,0
Training,English,Hins_Cheung,張敬軒 Hins Cheung《Sweet Escape》[Official MV],https://www.youtube.com/watch?v=Dwky4314-1I&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=5,1098495,13395,844,0
Training,Cantonese,Hins_Cheung,張敬軒 Hins Cheung《YOU》[Official MV],https://www.youtube.com/watch?v=t3-R-DuR2ok&list=PLrCeCENSb69kLc6XwGM3D82rrUgJBCoWt&index=9,915505,8383,490,0
Training,Mandarin,Hins_Cheung,【AI张敬轩】《慢慢喜欢你》cover.莫文蔚,https://www.bilibili.com/video/BV1Mh4y1x7Sg/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1283,20,3,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《容易受伤的女人》 cover.王菲 情难自禁 我却其实属于极度容易受伤的女人,https://www.bilibili.com/video/BV1La4y137sD/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,7820,149,48,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《怯》cover.容祖儿 为何还没有初吻便要怕失恋约会未完便挂念傻得我晚上过份期求明天以为你会在眼前,https://www.bilibili.com/video/BV1bT41147GS/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,5135,135,16,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《最爱》cover.周慧敏 没法隐藏这份爱是我深情深似海,https://www.bilibili.com/video/BV1oa4y1u7G2/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2281,31,8,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《处处吻》cover.杨千嬅 你小心 一吻便颠倒众生一吻便救一个人给你拯救的体温总会再捐给某人,https://www.bilibili.com/video/BV1ks4y1q7gF/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1562,14,6,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《够钟》cover.周柏豪 何事落到这收场枯死在你的手上风花月似戏一场遗容任你瞻仰,https://www.bilibili.com/video/BV1Vh411w73V/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,13834,220,50,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《我结婚了》 cover.钟嘉欣 我结婚了红红鲜花长长婚纱缓缓出嫁 谁曾心痛谁曾心挂谁曾责骂,https://www.bilibili.com/video/BV18T41147gc/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,13964,348,42,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《陀飞轮》 cover.陈奕迅,https://www.bilibili.com/video/BV1g14y1U74A/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,1988,23,5,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《暗涌》cover.王菲 害怕悲剧重演我的命中命中,https://www.bilibili.com/video/BV1Nc411u7or/?spm_id_from=333.788.recommend_more_video.2&vd_source=bda8c28f9763524b2b9bd9962b1b4120,6316,163,23,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《思觉失调》cover.刘浩龙 愿明天能不再为你痴缠明白改不变你仍离开很远,https://www.bilibili.com/video/BV1HV4y167gc/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2016,25,7,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《必杀技》cover.古巨基 一讲起你已经 等于再杀死我,https://www.bilibili.com/video/BV1dh41157wb/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,23334,334,105,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《ABC君》cover.方力申 我未衬 再努力也挡不住竞争不用吻 我怎都不似尊贵又勇敢但我极明白我 实在没法抽身爱下个你盼望到出年便结婚,https://www.bilibili.com/video/BV1q24y1N7Xf/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2012,36,9,1
Training,Cantonese,Hins_Cheung,【AI张敬轩】《蜚蜚》cover.陈僖仪 仿似悬崖上恋爱　其实有多精彩全凭自欺欺骗我赢得到爱,https://www.bilibili.com/video/BV1wu4y1Z7UL/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,2800,74,5,1
Training,Mandarin,Jay_Chou,【周杰倫地表最強演唱會LIVE-晴天】 Jay Chou's The Invincible Concert LIVE (Sunny Day),https://www.youtube.com/watch?v=JKPVRyg01gg&list=PLBpnbqCojy_C83U49M1h_SLSsaaa-5i3Q&index=10,2288186,13706,583,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【給我一首歌的時間 Give me the time of a song】-Official Music Video,https://www.youtube.com/watch?v=wt0RKW3aC84&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=13,70156192,129324,5565,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【印地安老斑鳩 Ancient Indian Turtledove】-Official Music Video,https://www.youtube.com/watch?v=hnmWCmR6o7A&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=144,2525924,8417,808,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【紅塵客棧 Hong-Chen-Ke-Zhan】Official MV,https://www.youtube.com/watch?v=L6joGUdc6y4&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=46,39842609,116582,9512,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【娘子 Wife】-Official Music Video,https://www.youtube.com/watch?v=MpP9dw_j2PI&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=148,3024092,9317,1177,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【菊花台 Chrysanthemum Terrace】-Official Music Video,https://www.youtube.com/watch?v=PdjbRvvJAzg&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=54,34418322,89122,4391,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【龍捲風 Tornado】-Official Music Video,https://www.youtube.com/watch?v=RPWDeLqsN0g&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=55,23175003,56443,257,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【彩虹 Rainbow】-Official Music Video,https://www.youtube.com/watch?v=WxZvXPTBC0A&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=49,31187572,72568,2785,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【蝸牛 Snail】Official MV,https://www.youtube.com/watch?v=H7pOrQEnc3c&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=109,2612979,12886,659,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【星晴 Starry Mood】-Official Music Video,https://www.youtube.com/watch?v=sTNJsIcPSvE&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=71,11966395,32748,1504,0
Training,Mandarin,Jay_Chou,【周杰倫地表最強演唱會LIVE-開不了口】 Jay Chou's The Invincible Concert LIVE (I Find It Hard To Say),https://www.youtube.com/watch?v=Ltx4C2uxz8M&list=PLBpnbqCojy_C83U49M1h_SLSsaaa-5i3Q&index=5,1640272,9384,718,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【最偉大的作品 Greatest Works of Art】Official MV,https://www.youtube.com/watch?v=1emA1EFsPMM&list=PLBpnbqCojy_DX_AVboLhYvRbfcQAz3UqF&index=6,29587027,334055,25297,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【開不了口 I Find It Hard To Say】Official MV,https://www.youtube.com/watch?v=H7hpK6cm-6k&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=31,33019147,57001,2791,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【世界末日 End of the World】Official MV,https://www.youtube.com/watch?v=NDFULbHgL6E&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=81,6498840,24970,1279,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【夜曲 Nocturne】-Official Music Video,https://www.youtube.com/watch?v=6Q0Pd53mojY&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=2,83586847,176054,10968,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【髮如雪 Hair Like Snow】-Official Music Video,https://www.youtube.com/watch?v=aaM7qG2ycjk&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=18,50751197,115319,5326,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【煙花易冷 Fade Away】Official MV,https://www.youtube.com/watch?v=COMHDRqAvYE&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=57,22464392,60737,3803,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【楓Maple Leaf 】-Official Music Video,https://www.youtube.com/watch?v=qzwsQTY-99o&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=8,65583043,101249,6625,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【說好的幸福呢 The Promised Love】-Official Music Video,https://www.youtube.com/watch?v=mLFhTFiX0uM&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=6,65322820,123578,4786,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【美人魚 Mermaid】Official MV,https://www.youtube.com/watch?v=nHtW9w12uYc&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=105,6686776,28868,1422,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【還在流浪 Still Wandering】Official MV,https://www.youtube.com/watch?v=BSlMAJ7SkMA&list=PLBpnbqCojy_DX_AVboLhYvRbfcQAz3UqF&index=5,21364927,153722,10684,0
Training,Mandarin,Jay_Chou,周杰倫 JAY CHOU【倒影 Reflection】Official MV,https://www.youtube.com/watch?v=a0AyNzV3yk8&list=PLBpnbqCojy_DX_AVboLhYvRbfcQAz3UqF&index=1,8064608,56539,3492,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou (特別演出: 派偉俊)【告白氣球 Love Confession】Official MV,https://www.youtube.com/watch?v=bu7nU9Mhpyo&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=5,264746961,554940,26475,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【世界未末日 Not the End of the World】Official MV,https://www.youtube.com/watch?v=IteE-HMVJ1M&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=150,6766251,29466,2399,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【暗號 Secret Code】Official MV,https://www.youtube.com/watch?v=CYT9DPJdtS4&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=44,13375051,34113,2440,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【白色風車 White Windmill】-Official Music Video,https://www.youtube.com/watch?v=K9CbHZLXPIA&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=64,18217852,35664,1907,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【蒲公英的約定 A Dandelion's Promise】-Official Music Video,https://www.youtube.com/watch?v=VitJnr3IySc&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=7,22370391,43658,1712,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【 說走就走 Let's Go】Official MV,https://www.youtube.com/watch?v=NH43WjeoVgs&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=128,9452009,37149,2044,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【擱淺 Step Aside】-Official Music Video,https://www.youtube.com/watch?v=YJfHuATJYsQ&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=4,65884040,111585,4938,0
Training,Mandarin,Jay_Chou,【AI 周杰伦】《亲爱的那不是爱情》,https://www.bilibili.com/video/BV1Ng4y1J7GM/?spm_id_from=333.788&vd_source=bda8c28f9763524b2b9bd9962b1b4120,71289,770,103,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【晴天 Sunny Day】-Official Music Video,https://www.youtube.com/watch?v=DYptgVvkVLQ&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=1,79751813,156218,8648,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【最長的電影 The Longest Movie】-Official Music Video,https://www.youtube.com/watch?v=2zxc27bvrO8&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=24,36864083,79438,3295,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【三年二班 Class 3-2】-Official Music Video,https://www.youtube.com/watch?v=_trE3M24kQY&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=108,7372223,23080,2496,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【好久不見 Long Time No See】Official MV,https://www.youtube.com/watch?v=uAUBexRRFr0&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=117,5963413,21510,1106,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【說了再見 Say Goodbye】Official MV,https://www.youtube.com/watch?v=KKsioz-zaZY&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=16,55342550,91856,3432,0
Training,Mandarin,Jay_Chou,Jay Chou 周杰倫【反方向的鐘 Counter-clockwise Clock】-Official Music Video,https://www.youtube.com/watch?v=fuM1aVCGR8c&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=70,7974057,35396,2518,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【錯過的煙火 You Are The Firework I Missed】Official MV,https://www.youtube.com/watch?v=9tN1xixvYOc&list=PLBpnbqCojy_DX_AVboLhYvRbfcQAz3UqF&index=4,12238059,88493,4875,0
Training,Mandarin,Jay_Chou,周杰倫 JAY CHOU ft. JABBAWOCKEEZ【紅顏如霜 Cold Hearted】Official MV,https://www.youtube.com/watch?v=APgx1k-2Tqc&list=PLBpnbqCojy_DX_AVboLhYvRbfcQAz3UqF&index=2,20756870,100051,6855,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【退後 A Step Back】-Official Music Video,https://www.youtube.com/watch?v=0-4mm0e2h44&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=15,23511688,53702,3777,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【花海 Floral Sea】-Official Music Video,https://www.youtube.com/watch?v=q1ww6bDjfiI&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=34,13057202,46892,2407,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【我是如此相信 I Truly Believe】(電影天火主題曲) Official MV,https://www.youtube.com/watch?v=TbFWYT9VGRk&list=PLBpnbqCojy_DX_AVboLhYvRbfcQAz3UqF&index=9,20884486,116897,5643,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【她的睫毛 Her Eyelashes】-Official Music Video,https://www.youtube.com/watch?v=gqzlB7Gla2E&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=94,5393681,22294,1145,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【回到過去 Back to the Past】Official MV,https://www.youtube.com/watch?v=MKNrnSsIwf8&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=48,18624357,44907,3300,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【霍元甲 Fearless】-Official Music Video,https://www.youtube.com/watch?v=wr-6wwt8RXk&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=39,31038885,120594,7938,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【等你下課 Waiting For You (with 楊瑞代 Gary)】歌詞版Lyrics MV,https://www.youtube.com/watch?v=kfXdP7nZIiE&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=25,145509014,403741,23011,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【一路向北 All the Way North】-Official Music Video,https://www.youtube.com/watch?v=L229QDxDakU&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=3,90714323,143589,7663,0
Training,Mandarin,Jay_Chou,"周杰倫 Jay Chou【Mojito】Official MV ★ Check out ""J-Style Trip"" on Netflix -Travelogue, Magic and Fun!",https://www.youtube.com/watch?v=-biOGdYiF-I&list=PLBpnbqCojy_DX_AVboLhYvRbfcQAz3UqF&index=7,42771613,292000,20964,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【明明就 Ming Ming Jiu】Official MV,https://www.youtube.com/watch?v=UBySINroNkw&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=12,99997624,201047,15569,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【園遊會 Fun Fair】-Official Music Video,https://www.youtube.com/watch?v=IoCoIxkGkVw&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=59,12663730,37302,2525,0
Training,Mandarin,Jay_Chou,周杰倫 Jay Chou【愛在西元前 Love before BC】Official MV,https://www.youtube.com/watch?v=5XK2C9w6oVk&list=OLAK5uy_maB4msEn1FAI-JKhIkkGxpaswj66LA0Ok&index=29,22098791,60364,5037,0
